row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,category,sub_category,product_id,product_name,quantity,discount,unit_price,sales,profit
2297,ORD-01765,2021-03-17,2021-03-21,Standard Class,CUS-0246,Customer 246,Corporate,Philadelphia,PA,19101,East,Technology,Accessories,PRD-8988,Logitech MX Master 3,4,0.2,81.8,261.76,82.62
1914,ORD-01638,2021-06-01,2021-06-03,First Class,CUS-0237,Customer 237,Consumer,Washington,DC,20001,East,Furniture,Tables,PRD-1817,L-Shape Office Desk,2,0.1,410.3,738.54,-6.91
461,ORD-01153,2023-04-26,2023-04-28,Second Class,CUS-0386,Customer 386,Consumer,Houston,TX,77001,Central,Furniture,Tables,PRD-7760,Conference Table 2m,4,0,690.58,2762.32,132.85
612,ORD-01204,2023-08-08,2023-08-15,Standard Class,CUS-0155,Customer 155,Consumer,New York,NY,10001,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,2,0.2,36.67,58.67,18.38
355,ORD-01118,2022-01-21,2022-01-22,First Class,CUS-0212,Customer 212,Corporate,Philadelphia,PA,19101,East,Technology,Phones,PRD-4868,Oppo Reno 8,1,0.4,250.77,150.46,-9.33
1926,ORD-01642,2023-06-01,2023-06-07,Standard Class,CUS-0385,Customer 385,Home Office,Washington,DC,20001,East,Furniture,Tables,PRD-4568,Standing Desk Adjustable,4,0.2,463.56,1483.39,-63.82
205,ORD-01068,2023-06-09,2023-06-13,Standard Class,CUS-0311,Customer 311,Corporate,Philadelphia,PA,19101,East,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,3,0.3,74.84,157.16,17.09
527,ORD-01175,2023-10-05,2023-10-07,Second Class,CUS-0092,Customer 92,Consumer,Minneapolis,MN,55401,Central,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,1,0.1,461.52,415.37,103.46
1665,ORD-01555,2023-03-04,2023-03-04,Same Day,CUS-0311,Customer 311,Corporate,Philadelphia,PA,19101,East,Technology,Accessories,PRD-8988,Logitech MX Master 3,6,0,86.98,521.88,163.56
121,ORD-01040,2022-05-13,2022-05-18,Standard Class,CUS-0372,Customer 372,Corporate,New York,NY,10001,East,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,1,0,8.11,8.11,1.54
1878,ORD-01626,2021-06-04,2021-06-04,Same Day,CUS-0142,Customer 142,Corporate,Washington,DC,20001,East,Office Supplies,Envelopes,PRD-4017,Security Envelope 100pk,1,0.2,14.97,11.98,2.35
1474,ORD-01491,2022-03-15,2022-03-21,Standard Class,CUS-0221,Customer 221,Consumer,Dallas,TX,75201,Central,Technology,Phones,PRD-4868,Oppo Reno 8,6,0.2,234.79,1126.99,157.02
762,ORD-01254,2022-01-24,2022-01-26,First Class,CUS-0275,Customer 275,Consumer,Dallas,TX,75201,Central,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,1,0.5,336.9,168.45,-2.86
2017,ORD-01672,2023-08-25,2023-09-01,Standard Class,CUS-0342,Customer 342,Consumer,Los Angeles,CA,90001,West,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,3,0,21.72,65.16,6.56
190,ORD-01063,2022-01-04,2022-01-09,Standard Class,CUS-0139,Customer 139,Corporate,Memphis,TN,38101,South,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,2,0.1,1964.2,3535.56,1089.0
169,ORD-01056,2023-05-30,2023-06-03,Standard Class,CUS-0172,Customer 172,Corporate,New Orleans,LA,70101,South,Technology,Phones,PRD-4868,Oppo Reno 8,1,0.2,242.8,194.24,36.07
1845,ORD-01615,2021-02-12,2021-02-13,First Class,CUS-0238,Customer 238,Home Office,Las Vegas,NV,89101,West,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,2,0.1,7.8,14.04,4.61
188,ORD-01062,2022-05-19,2022-05-22,Second Class,CUS-0018,Customer 18,Home Office,Washington,DC,20001,East,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,1,0.2,87.17,69.74,12.83
1264,ORD-01421,2022-02-09,2022-02-14,Standard Class,CUS-0091,Customer 91,Consumer,Atlanta,GA,30301,South,Office Supplies,Paper,PRD-6104,A4 Copy Paper 500sh,4,0,6.56,26.24,2.83
1766,ORD-01588,2021-10-20,2021-10-22,First Class,CUS-0306,Customer 306,Home Office,Detroit,MI,48201,Central,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,5,0,87.64,438.2,80.3
1696,ORD-01565,2021-01-01,2021-01-03,Second Class,CUS-0255,Customer 255,Corporate,Miami,FL,33101,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0.1,46.19,41.57,6.42
1390,ORD-01463,2021-06-29,2021-07-05,Standard Class,CUS-0342,Customer 342,Consumer,Los Angeles,CA,90001,West,Technology,Phones,PRD-9624,Samsung Galaxy A54,2,0,351.24,702.48,112.39
2041,ORD-01680,2023-09-04,2023-09-11,Standard Class,CUS-0093,Customer 93,Home Office,San Francisco,CA,94101,West,Office Supplies,Binders,PRD-6126,Presentation Binder,1,0,12.55,12.55,1.65
930,ORD-01310,2022-03-28,2022-03-30,Second Class,CUS-0211,Customer 211,Consumer,Nashville,TN,37201,South,Technology,Phones,PRD-4957,iPhone 14 128GB,3,0.2,792.1,1901.04,329.21
1505,ORD-01501,2022-03-28,2022-04-03,Standard Class,CUS-0267,Customer 267,Consumer,Seattle,WA,98101,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,6,0,480.24,2881.44,-287.59
2269,ORD-01756,2023-02-27,2023-03-01,First Class,CUS-0150,Customer 150,Consumer,Dallas,TX,75201,Central,Furniture,Chairs,PRD-0291,Bar Stool Set 2pcs,2,0.3,152.05,212.87,10.87
1233,ORD-01411,2022-11-19,2022-11-26,Standard Class,CUS-0100,Customer 100,Consumer,Memphis,TN,38101,South,Technology,Accessories,PRD-3294,Webcam HD 1080p,1,0.1,55.63,50.07,15.75
1223,ORD-01407,2023-03-10,2023-03-12,First Class,CUS-0091,Customer 91,Consumer,Atlanta,GA,30301,South,Office Supplies,Labels,PRD-9649,Address Labels 750pk,2,0.4,11.17,13.4,-0.01
352,ORD-01117,2022-08-11,2022-08-15,Standard Class,CUS-0177,Customer 177,Home Office,Memphis,TN,38101,South,Office Supplies,Labels,PRD-3171,Color Coding Labels,3,0.1,7.68,20.74,4.43
1782,ORD-01594,2023-08-29,2023-08-31,Second Class,CUS-0187,Customer 187,Corporate,Charlotte,NC,28201,South,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,2,0.3,8.04,11.26,1.11
1713,ORD-01571,2022-09-26,2022-09-30,Second Class,CUS-0253,Customer 253,Consumer,Boston,MA,02101,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0,41.4,41.4,6.81
626,ORD-01208,2023-04-30,2023-05-05,Standard Class,CUS-0191,Customer 191,Corporate,Las Vegas,NV,89101,West,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,2,0.2,1345.02,2152.03,225.18
1356,ORD-01452,2023-08-20,2023-08-20,Same Day,CUS-0308,Customer 308,Consumer,Chicago,IL,60601,Central,Furniture,Chairs,PRD-4472,Gaming Chair Pro,1,0.4,323.21,193.93,-0.06
1569,ORD-01523,2021-10-05,2021-10-06,First Class,CUS-0248,Customer 248,Corporate,New Orleans,LA,70101,South,Technology,Phones,PRD-4868,Oppo Reno 8,2,0,239.24,478.48,92.77
1832,ORD-01610,2022-06-14,2022-06-15,First Class,CUS-0119,Customer 119,Consumer,Chicago,IL,60601,Central,Technology,Accessories,PRD-3294,Webcam HD 1080p,5,0,57.38,286.9,78.5
1032,ORD-01344,2022-05-16,2022-05-23,Standard Class,CUS-0260,Customer 260,Corporate,Dallas,TX,75201,Central,Office Supplies,Art,PRD-1820,Sketch Pad A3,2,0.4,18.77,22.52,-0.99
1701,ORD-01567,2021-08-26,2021-08-30,Standard Class,CUS-0047,Customer 47,Consumer,Las Vegas,NV,89101,West,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,2,0.1,104.14,187.45,28.94
609,ORD-01203,2021-12-18,2021-12-25,Standard Class,CUS-0007,Customer 7,Consumer,Boston,MA,02101,East,Office Supplies,Paper,PRD-4352,Cardstock 100pk,1,0.4,12.54,7.52,-0.18
1460,ORD-01486,2021-05-27,2021-05-31,Standard Class,CUS-0227,Customer 227,Consumer,Seattle,WA,98101,West,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,13.06,11.75,2.02
1987,ORD-01662,2022-06-14,2022-06-18,Standard Class,CUS-0396,Customer 396,Consumer,Portland,OR,97201,West,Office Supplies,Art,PRD-1820,Sketch Pad A3,1,0.2,16.84,13.47,2.32
1529,ORD-01509,2023-04-05,2023-04-07,Second Class,CUS-0220,Customer 220,Consumer,San Francisco,CA,94101,West,Furniture,Chairs,PRD-4472,Gaming Chair Pro,2,0.2,332.38,531.81,55.33
2202,ORD-01734,2022-07-05,2022-07-07,Second Class,CUS-0169,Customer 169,Consumer,Chicago,IL,60601,Central,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,2,0.4,33.77,40.52,-5.91
1149,ORD-01383,2022-02-18,2022-02-25,Standard Class,CUS-0107,Customer 107,Corporate,New York,NY,10001,East,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,1,0.2,8.96,7.17,0.94
1165,ORD-01388,2023-03-24,2023-03-31,Standard Class,CUS-0083,Customer 83,Home Office,San Francisco,CA,94101,West,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,3,0.4,138.48,249.26,2.49
2100,ORD-01700,2021-07-12,2021-07-19,Standard Class,CUS-0211,Customer 211,Consumer,Nashville,TN,37201,South,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0.2,183.78,147.02,6.68
1578,ORD-01526,2021-02-27,2021-02-28,First Class,CUS-0077,Customer 77,Consumer,Memphis,TN,38101,South,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,3,0,439.25,1317.75,490.5
2075,ORD-01691,2022-08-17,2022-08-17,Same Day,CUS-0367,Customer 367,Consumer,Charlotte,NC,28201,South,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,3,0.3,310.21,651.44,40.18
1372,ORD-01457,2022-02-24,2022-03-03,Standard Class,CUS-0191,Customer 191,Corporate,Las Vegas,NV,89101,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,5,0.1,9.17,41.27,6.48
158,ORD-01052,2021-09-30,2021-10-04,Second Class,CUS-0196,Customer 196,Corporate,Charlotte,NC,28201,South,Technology,Phones,PRD-4957,iPhone 14 128GB,3,0.5,770.66,1155.99,-44.57
2223,ORD-01741,2023-11-04,2023-11-11,Standard Class,CUS-0351,Customer 351,Home Office,Detroit,MI,48201,Central,Furniture,Furnishings,PRD-8417,Cable Management Kit,3,0.2,27.04,64.9,12.58
279,ORD-01093,2022-03-13,2022-03-16,Second Class,CUS-0114,Customer 114,Home Office,Miami,FL,33101,East,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,3,0.5,79.15,118.73,-3.85
1270,ORD-01423,2023-08-10,2023-08-15,Standard Class,CUS-0238,Customer 238,Home Office,Las Vegas,NV,89101,West,Office Supplies,Labels,PRD-3171,Color Coding Labels,4,0.1,8.72,31.39,7.5
80,ORD-01026,2022-01-17,2022-01-23,Standard Class,CUS-0368,Customer 368,Consumer,Dallas,TX,75201,Central,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,1,0.5,8.41,4.21,0.01
199,ORD-01066,2021-03-08,2021-03-14,Standard Class,CUS-0201,Customer 201,Consumer,Washington,DC,20001,East,Office Supplies,Fasteners,PRD-7306,Stapler Heavy Duty,1,0.2,25.7,20.56,7.78
542,ORD-01180,2023-08-31,2023-09-05,Standard Class,CUS-0259,Customer 259,Corporate,Seattle,WA,98101,West,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,6,0.2,234.73,1126.7,197.44
956,ORD-01318,2023-04-07,2023-04-11,Standard Class,CUS-0179,Customer 179,Corporate,Portland,OR,97201,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,1,0.5,7.81,3.9,-0.27
2219,ORD-01739,2022-06-08,2022-06-14,Standard Class,CUS-0358,Customer 358,Home Office,Atlanta,GA,30301,South,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,2,0.1,41.64,74.95,7.55
1215,ORD-01405,2021-03-27,2021-04-03,Standard Class,CUS-0207,Customer 207,Consumer,Washington,DC,20001,East,Office Supplies,Paper,PRD-4352,Cardstock 100pk,2,0.3,12.61,17.65,1.17
1815,ORD-01605,2022-07-07,2022-07-12,Standard Class,CUS-0299,Customer 299,Consumer,Dallas,TX,75201,Central,Technology,Phones,PRD-4868,Oppo Reno 8,3,0,226.83,680.49,90.4
1710,ORD-01570,2022-09-14,2022-09-14,Same Day,CUS-0100,Customer 100,Consumer,Memphis,TN,38101,South,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0,19.69,19.69,4.06
61,ORD-01020,2023-04-06,2023-04-13,Standard Class,CUS-0392,Customer 392,Home Office,New York,NY,10001,East,Technology,Accessories,PRD-3294,Webcam HD 1080p,1,0.3,55.59,38.91,2.52
1615,ORD-01538,2022-05-24,2022-05-29,Standard Class,CUS-0137,Customer 137,Corporate,Boston,MA,02101,East,Office Supplies,Labels,PRD-9649,Address Labels 750pk,3,0.3,11.31,23.75,2.49
62,ORD-01020,2022-07-27,2022-07-28,First Class,CUS-0231,Customer 231,Home Office,Portland,OR,97201,West,Technology,Phones,PRD-4868,Oppo Reno 8,6,0.3,238.79,1002.92,90.45
2143,ORD-01714,2022-01-24,2022-01-24,Same Day,CUS-0382,Customer 382,Consumer,Chicago,IL,60601,Central,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,1,0,64.94,64.94,17.12
1591,ORD-01530,2022-10-31,2022-11-06,Standard Class,CUS-0296,Customer 296,Home Office,New York,NY,10001,East,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,1,0.1,228.83,205.95,40.06
813,ORD-01271,2023-02-01,2023-02-07,Standard Class,CUS-0271,Customer 271,Consumer,Miami,FL,33101,East,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0.4,1562.29,937.37,-107.08
770,ORD-01256,2022-02-05,2022-02-07,Second Class,CUS-0112,Customer 112,Home Office,San Francisco,CA,94101,West,Technology,Phones,PRD-4957,iPhone 14 128GB,6,0.5,760.74,2282.22,-228.15
1731,ORD-01577,2023-04-28,2023-05-03,Standard Class,CUS-0392,Customer 392,Home Office,New York,NY,10001,East,Technology,Phones,PRD-9624,Samsung Galaxy A54,2,0,312.58,625.16,92.12
509,ORD-01169,2023-07-27,2023-08-03,Standard Class,CUS-0097,Customer 97,Corporate,Minneapolis,MN,55401,Central,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,1,0,20.28,20.28,3.02
1479,ORD-01493,2021-04-28,2021-04-28,Same Day,CUS-0352,Customer 352,Corporate,Nashville,TN,37201,South,Technology,Accessories,PRD-7137,USB Hub 7-Port,3,0,38.29,114.87,41.12
1828,ORD-01609,2022-02-16,2022-02-21,Standard Class,CUS-0102,Customer 102,Corporate,Seattle,WA,98101,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0.2,417.27,333.82,-14.22
151,ORD-01050,2023-01-04,2023-01-06,First Class,CUS-0341,Customer 341,Corporate,Nashville,TN,37201,South,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0.1,1448.47,1303.62,233.61
1442,ORD-01480,2022-01-19,2022-01-25,Standard Class,CUS-0100,Customer 100,Consumer,Memphis,TN,38101,South,Office Supplies,Labels,PRD-3171,Color Coding Labels,1,0,8.31,8.31,3.05
704,ORD-01234,2022-01-21,2022-01-27,Standard Class,CUS-0198,Customer 198,Corporate,Minneapolis,MN,55401,Central,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,1,0,41.0,41.0,5.64
1129,ORD-01376,2022-03-07,2022-03-12,Standard Class,CUS-0154,Customer 154,Corporate,Las Vegas,NV,89101,West,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,4,0.4,76.12,182.69,5.22
351,ORD-01117,2022-09-23,2022-09-29,Standard Class,CUS-0227,Customer 227,Consumer,Seattle,WA,98101,West,Technology,Phones,PRD-9624,Samsung Galaxy A54,3,0,321.49,964.47,201.5
483,ORD-01161,2022-02-20,2022-02-27,Standard Class,CUS-0033,Customer 33,Consumer,Portland,OR,97201,West,Technology,Accessories,PRD-3294,Webcam HD 1080p,3,0,58.7,176.1,48.48
1451,ORD-01483,2021-04-03,2021-04-05,Second Class,CUS-0120,Customer 120,Consumer,Portland,OR,97201,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,1,0.2,8.15,6.52,0.89
449,ORD-01149,2023-02-23,2023-03-02,Standard Class,CUS-0365,Customer 365,Consumer,Charlotte,NC,28201,South,Furniture,Tables,PRD-1817,L-Shape Office Desk,2,0.1,352.57,634.63,-56.35
926,ORD-01308,2021-01-20,2021-01-27,Standard Class,CUS-0088,Customer 88,Corporate,Charlotte,NC,28201,South,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,1,0,94.48,94.48,10.27
1136,ORD-01378,2022-07-28,2022-07-28,Same Day,CUS-0128,Customer 128,Consumer,Boston,MA,02101,East,Technology,Phones,PRD-1941,Xiaomi Redmi 12,1,0.1,176.71,159.04,26.4
2191,ORD-01730,2021-07-18,2021-07-21,Second Class,CUS-0110,Customer 110,Corporate,New York,NY,10001,East,Office Supplies,Labels,PRD-1860,Name Badge Kit,3,0,16.4,49.2,9.01
823,ORD-01274,2021-10-01,2021-10-04,Second Class,CUS-0136,Customer 136,Corporate,Seattle,WA,98101,West,Office Supplies,Paper,PRD-6104,A4 Copy Paper 500sh,1,0.1,7.45,6.71,0.8
8,ORD-01002,2021-02-08,2021-02-12,Standard Class,CUS-0224,Customer 224,Corporate,Charlotte,NC,28201,South,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,3,0.2,6.09,14.62,4.08
1067,ORD-01355,2022-09-20,2022-09-25,Standard Class,CUS-0184,Customer 184,Consumer,Los Angeles,CA,90001,West,Office Supplies,Labels,PRD-1860,Name Badge Kit,2,0.2,17.84,28.54,7.05
2208,ORD-01736,2023-06-09,2023-06-15,Standard Class,CUS-0010,Customer 10,Consumer,Chicago,IL,60601,Central,Furniture,Furnishings,PRD-8417,Cable Management Kit,1,0,27.55,27.55,4.63
559,ORD-01186,2022-10-23,2022-10-24,First Class,CUS-0200,Customer 200,Corporate,Seattle,WA,98101,West,Office Supplies,Binders,PRD-6126,Presentation Binder,3,0.5,11.99,17.98,-0.65
468,ORD-01156,2022-03-21,2022-03-21,Same Day,CUS-0030,Customer 30,Home Office,Philadelphia,PA,19101,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0.5,48.21,24.11,-1.05
1447,ORD-01482,2021-09-04,2021-09-04,Same Day,CUS-0210,Customer 210,Consumer,Boston,MA,02101,East,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,2,0,37.96,75.92,13.92
1785,ORD-01595,2023-03-23,2023-03-28,Standard Class,CUS-0080,Customer 80,Corporate,Seattle,WA,98101,West,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,5,0,8.1,40.5,12.01
744,ORD-01248,2022-03-06,2022-03-08,First Class,CUS-0138,Customer 138,Corporate,Portland,OR,97201,West,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0,47.85,47.85,7.72
806,ORD-01268,2021-11-09,2021-11-15,Standard Class,CUS-0317,Customer 317,Consumer,Memphis,TN,38101,South,Office Supplies,Envelopes,PRD-8641,Padded Mailer 25pk,1,0.2,19.78,15.82,1.58
673,ORD-01224,2021-05-14,2021-05-16,Second Class,CUS-0161,Customer 161,Consumer,Houston,TX,77001,Central,Office Supplies,Labels,PRD-9649,Address Labels 750pk,2,0,11.52,23.04,6.86
1577,ORD-01525,2021-04-24,2021-05-01,Standard Class,CUS-0083,Customer 83,Home Office,San Francisco,CA,94101,West,Office Supplies,Labels,PRD-1860,Name Badge Kit,2,0.1,16.61,29.9,5.67
307,ORD-01102,2021-04-25,2021-04-30,Standard Class,CUS-0076,Customer 76,Home Office,Houston,TX,77001,Central,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,2,0.5,41.57,41.57,-5.94
2021,ORD-01673,2022-08-14,2022-08-20,Standard Class,CUS-0071,Customer 71,Consumer,Atlanta,GA,30301,South,Furniture,Tables,PRD-4568,Standing Desk Adjustable,4,0.2,405.92,1298.94,-63.18
1686,ORD-01562,2022-02-03,2022-02-08,Standard Class,CUS-0390,Customer 390,Consumer,Houston,TX,77001,Central,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,2,0.4,72.49,86.99,-9.05
608,ORD-01202,2022-01-15,2022-01-21,Standard Class,CUS-0109,Customer 109,Corporate,Memphis,TN,38101,South,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,1,0,35.24,35.24,6.89
2265,ORD-01755,2022-12-29,2023-01-05,Standard Class,CUS-0061,Customer 61,Consumer,Las Vegas,NV,89101,West,Office Supplies,Binders,PRD-3805,View Binder with Windows,2,0.5,16.23,16.23,-1.92
975,ORD-01325,2023-06-28,2023-07-01,Second Class,CUS-0113,Customer 113,Corporate,Miami,FL,33101,East,Office Supplies,Art,PRD-1820,Sketch Pad A3,4,0.1,17.08,61.49,8.16
1379,ORD-01459,2023-05-06,2023-05-08,Second Class,CUS-0100,Customer 100,Consumer,Memphis,TN,38101,South,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,1,0,121.52,121.52,7.34
1554,ORD-01518,2021-06-28,2021-07-04,Standard Class,CUS-0395,Customer 395,Corporate,Miami,FL,33101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,6,0.4,784.56,2824.42,-187.7
827,ORD-01275,2022-08-01,2022-08-06,Standard Class,CUS-0332,Customer 332,Consumer,Boston,MA,02101,East,Office Supplies,Envelopes,PRD-8641,Padded Mailer 25pk,1,0,18.67,18.67,3.3
23,ORD-01007,2023-06-16,2023-06-22,Standard Class,CUS-0085,Customer 85,Consumer,Memphis,TN,38101,South,Office Supplies,Binders,PRD-6126,Presentation Binder,3,0.2,12.27,29.45,3.88
851,ORD-01283,2023-01-13,2023-01-16,Second Class,CUS-0040,Customer 40,Home Office,Minneapolis,MN,55401,Central,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,1,0.4,1865.38,1119.23,-129.42
819,ORD-01273,2022-03-23,2022-03-27,Standard Class,CUS-0082,Customer 82,Home Office,New York,NY,10001,East,Office Supplies,Envelopes,PRD-4017,Security Envelope 100pk,3,0.3,13.88,29.15,1.39
1111,ORD-01370,2021-06-01,2021-06-08,Standard Class,CUS-0356,Customer 356,Home Office,Chicago,IL,60601,Central,Office Supplies,Envelopes,PRD-8641,Padded Mailer 25pk,3,0.1,17.43,47.06,5.83
1042,ORD-01347,2022-01-20,2022-01-24,Standard Class,CUS-0360,Customer 360,Home Office,Seattle,WA,98101,West,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,2,0,123.15,246.3,10.53
276,ORD-01092,2021-09-24,2021-09-30,Standard Class,CUS-0136,Customer 136,Corporate,Seattle,WA,98101,West,Technology,Machines,PRD-1881,HP ProBook 440 G9,1,0.1,848.25,763.43,79.24
65,ORD-01021,2023-10-01,2023-10-05,Standard Class,CUS-0273,Customer 273,Consumer,Boston,MA,02101,East,Technology,Phones,PRD-4868,Oppo Reno 8,3,0.5,249.1,373.65,-14.27
114,ORD-01038,2022-03-01,2022-03-08,Standard Class,CUS-0009,Customer 9,Corporate,Philadelphia,PA,19101,East,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,2,0.2,22.28,35.65,5.85
64,ORD-01021,2022-11-03,2022-11-10,Standard Class,CUS-0072,Customer 72,Home Office,Charlotte,NC,28201,South,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,2,0.3,15.28,21.39,1.82
346,ORD-01115,2023-07-12,2023-07-17,Standard Class,CUS-0267,Customer 267,Consumer,Seattle,WA,98101,West,Office Supplies,Binders,PRD-3805,View Binder with Windows,1,0,14.2,14.2,2.86
315,ORD-01105,2023-01-12,2023-01-19,Standard Class,CUS-0210,Customer 210,Consumer,Boston,MA,02101,East,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,2,0.1,208.84,375.91,-7.3
1941,ORD-01647,2022-01-17,2022-01-24,Standard Class,CUS-0012,Customer 12,Corporate,Detroit,MI,48201,Central,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,5,0,2023.86,10119.3,3193.4
28,ORD-01009,2021-07-22,2021-07-24,First Class,CUS-0164,Customer 164,Consumer,Miami,FL,33101,East,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,3,0,8.14,24.42,4.7
2193,ORD-01731,2022-03-16,2022-03-23,Standard Class,CUS-0298,Customer 298,Home Office,San Francisco,CA,94101,West,Office Supplies,Fasteners,PRD-7306,Stapler Heavy Duty,1,0.4,23.47,14.08,0.21
1211,ORD-01403,2021-11-13,2021-11-20,Standard Class,CUS-0350,Customer 350,Consumer,Dallas,TX,75201,Central,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,3,0.2,9.01,21.62,2.12
478,ORD-01159,2023-01-06,2023-01-13,Standard Class,CUS-0323,Customer 323,Consumer,New York,NY,10001,East,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,3,0.4,7.98,14.36,-1.91
